,ID1,Topic1,ID2,Topic2,Count
16987,156328,etan,156448,the callback,19.0
16988,156328,etan,156475,mcdonald,274.0
16989,156328,etan,156499,reierson,122.0
16990,156328,etan,156547,utm source,12.0
16995,156328,etan,156578,bsc,19.0
16996,156328,etan,156579,uwo,30.0
16998,156328,etan,156594,rtd,9.0
17000,156328,etan,156622,dob,58.0
17001,156328,etan,156630,referrer,7.0
17002,156328,etan,156633,hii,17.0
17003,156328,etan,156700,o'hair,34.0
17005,156328,etan,156730,westbrook,14.0
17007,156328,etan,156811,hyman,30.0
17008,156328,etan,156830,dec,271.0
17009,156328,etan,156833,ssn,39.0
17010,156328,etan,157177,dkim,7.0
17011,156328,etan,157228,welcom,11.0
17012,156328,etan,157629,april 2nd,34.0
17013,156328,etan,158262,database,13.0
17014,156328,etan,158334,Bryan Starbuck,197.0
17015,156328,etan,158462,entered,70.0
17016,156328,etan,158779,encryption,6.0
17017,156328,etan,158792,starbuck,834.0
17018,156328,etan,158794,axosoft,8.0
17021,156329,844,136201,usa,7.0
17026,156329,844,136824,pkwy,7.0
17029,156329,844,156226,2017,9.0
17030,156329,844,156230,google inc,7.0
17031,156329,844,156231,1600,7.0
17034,156329,844,156329,844,8.0
17035,156329,844,156330,556,7.0
17042,156330,556,136201,usa,7.0
17043,156330,556,136824,pkwy,7.0
17044,156330,556,156230,google inc,7.0
17045,156330,556,156231,1600,7.0
17046,156330,556,156329,844,7.0
17047,156330,556,156330,556,7.0
17053,156332,westover,136181,having,12.0
17054,156332,westover,136218,feedback,8.0
17058,156332,westover,136257,devkota,26.0
17063,156332,westover,136324,deployed,7.0
17064,156332,westover,136326,microsoft,6.0
17068,156332,westover,136509,1996,14.0
17072,156332,westover,136566,shapiro,67.0
17074,156332,westover,136821,pokhrel,6.0
17075,156332,westover,136879,pokharel,9.0
17080,156332,westover,137361,dnc,44.0
17082,156332,westover,137623,oct,25.0
17087,156332,westover,138536,october 31,17.0
17089,156332,westover,139346,sms,9.0
17091,156332,westover,139429,june 26,19.0
17092,156332,westover,139520,30 days,10.0
17093,156332,westover,139809,lamichhane,22.0
17095,156332,westover,140451,gagan,35.0
17096,156332,westover,140572,july 19,12.0
17099,156332,westover,141264,847,14.0
17112,156332,westover,142995,timezone,42.0
17113,156332,westover,143147,jira,15.0
17122,156332,westover,145452,eng,7.0
17124,156332,westover,149586,ftp server,13.0
17125,156332,westover,150019,ftp,21.0
17126,156332,westover,150575,195,13.0
17129,156332,westover,152591,nirajan,11.0
17131,156332,westover,156226,2017,312.0
17132,156332,westover,156235,cto,70.0
17133,156332,westover,156236,i’m,24.0
17134,156332,westover,156242,shrestha,19.0
17135,156332,westover,156243,don’t,28.0
17136,156332,westover,156246,aws,9.0
17140,156332,westover,156266,1st,7.0
17142,156332,westover,156296,incontact,56.0
17143,156332,westover,156328,etan,84.0
17145,156332,westover,156332,westover,84.0
17146,156332,westover,156345,justin mcdonald,47.0
17147,156332,westover,156351,rowell,98.0
17148,156332,westover,156352,paulus,41.0
17149,156332,westover,156386,andrew weiss,17.0
17151,156332,westover,156416,june 29,9.0
17152,156332,westover,156422,bhishma,35.0
17153,156332,westover,156424,schaumburg,14.0
17154,156332,westover,156425,273,14.0
17157,156332,westover,156440,office 365,18.0
17158,156332,westover,156442,stat,9.0
17159,156332,westover,156443,westy,11.0
17164,156332,westover,156499,reierson,56.0
17166,156332,westover,156700,o'hair,12.0
17169,156332,westover,158295,fwd,12.0
17170,156332,westover,158334,Bryan Starbuck,75.0
17172,156332,westover,158780,firewall,10.0
17173,156332,westover,158792,starbuck,231.0
17178,156335,udell,136275,saroj,10.0
17179,156335,udell,136304,maharjan,8.0
17185,156335,udell,136566,shapiro,13.0
17186,156335,udell,136654,200,7.0
17190,156335,udell,137553,april 1st,21.0
17191,156335,udell,137862,may 1st,24.0
17192,156335,udell,137975,183,28.0
17193,156335,udell,140451,gagan,9.0
17197,156335,udell,141774,2nd half,86.0
17198,156335,udell,142604,hellosign,12.0
17199,156335,udell,142874,crm,7.0
17201,156335,udell,145452,eng,121.0
17202,156335,udell,145742,156,43.0
17204,156335,udell,150575,195,9.0
17206,156335,udell,156226,2017,6.0
17208,156335,udell,156242,shrestha,14.0
17209,156335,udell,156249,feb,66.0
17212,156335,udell,156328,etan,13.0
17213,156335,udell,156335,udell,15.0
17215,156335,udell,156351,rowell,13.0
17222,156335,udell,156475,mcdonald,15.0
17223,156335,udell,156499,reierson,14.0
17231,156335,udell,158792,starbuck,10.0
17233,156345,justin mcdonald,136091,honeybadger,23.0
17234,156345,justin mcdonald,136113,ssh,11.0
17235,156345,justin mcdonald,136114,adding,29.0
17236,156345,justin mcdonald,136119,fyi,6.0
17238,156345,justin mcdonald,136151,300,9.0
17240,156345,justin mcdonald,136165,sidekiq,22.0
17242,156345,justin mcdonald,136181,having,36.0
17244,156345,justin mcdonald,136207,backend,57.0
17246,156345,justin mcdonald,136218,feedback,248.0
17251,156345,justin mcdonald,136257,devkota,429.0
17252,156345,justin mcdonald,136270,520,70.0
17253,156345,justin mcdonald,136275,saroj,202.0
17256,156345,justin mcdonald,136304,maharjan,100.0
17257,156345,justin mcdonald,136324,deployed,8.0
17258,156345,justin mcdonald,136326,microsoft,8.0
17259,156345,justin mcdonald,136335,2015,34.0
17261,156345,justin mcdonald,136389,2016,3920.0
17262,156345,justin mcdonald,136394,we'd,197.0
17263,156345,justin mcdonald,136435,asap,64.0
17264,156345,justin mcdonald,136447,preventing,32.0
17265,156345,justin mcdonald,136509,1996,6.0
17268,156345,justin mcdonald,136566,shapiro,189.0
17269,156345,justin mcdonald,136575,3rd,17.0
17272,156345,justin mcdonald,136685,175,9.0
17275,156345,justin mcdonald,136809,sql,21.0
17276,156345,justin mcdonald,136821,pokhrel,24.0
17277,156345,justin mcdonald,136879,pokharel,110.0
17279,156345,justin mcdonald,137070,100,13.0
17281,156345,justin mcdonald,137139,nov,234.0
17282,156345,justin mcdonald,137143,9am,15.0
17287,156345,justin mcdonald,137369,350,155.0
17290,156345,justin mcdonald,137553,april 1st,9.0
17291,156345,justin mcdonald,137623,oct,52.0
17292,156345,justin mcdonald,137778,checking,6.0
17294,156345,justin mcdonald,137862,may 1st,138.0
17295,156345,justin mcdonald,137901,400,70.0
17297,156345,justin mcdonald,137975,183,31.0
17298,156345,justin mcdonald,138336,jul 28,7.0
17299,156345,justin mcdonald,138439,sharma,34.0
17301,156345,justin mcdonald,138498,sushil,42.0
17303,156345,justin mcdonald,138617,303,155.0
17305,156345,justin mcdonald,138982,december 15,126.0
17306,156345,justin mcdonald,139147,san francisco ca,9.0
17307,156345,justin mcdonald,139357,june 21,6.0
17308,156345,justin mcdonald,139520,30 days,26.0
17309,156345,justin mcdonald,139539,nov 23,13.0
17316,156345,justin mcdonald,140180,sweeney,7.0
17318,156345,justin mcdonald,140374,goldberg,197.0
17319,156345,justin mcdonald,140446,nov 22,591.0
17320,156345,justin mcdonald,140447,november 22,2979.0
17321,156345,justin mcdonald,140451,gagan,49.0
17327,156345,justin mcdonald,141181,functionality,7.0
17328,156345,justin mcdonald,141183,ios,518.0
17329,156345,justin mcdonald,141236,may 30,384.0
17330,156345,justin mcdonald,141264,847,6.0
17331,156345,justin mcdonald,141296,handoff,6.0
17332,156345,justin mcdonald,141531,october 11,6.0
17333,156345,justin mcdonald,141554,ids,18.0
17334,156345,justin mcdonald,141774,2nd half,154.0
17338,156345,justin mcdonald,142584,popup,12.0
17339,156345,justin mcdonald,142604,hellosign,25.0
17340,156345,justin mcdonald,142622,timestamp,8.0
17342,156345,justin mcdonald,142865,spf,7.0
17343,156345,justin mcdonald,142874,crm,14.0
17344,156345,justin mcdonald,142930,timeout,9.0
17345,156345,justin mcdonald,142931,nginx,19.0
17350,156345,justin mcdonald,143082,3.0,30.0
17351,156345,justin mcdonald,143220,clicked,9.0
17354,156345,justin mcdonald,143414,invision,19.0
17356,156345,justin mcdonald,143523,may 16,33.0
17359,156345,justin mcdonald,143712,june 22,12.0
17362,156345,justin mcdonald,145235,security,73.0
17363,156345,justin mcdonald,145452,eng,698.0
17364,156345,justin mcdonald,146075,wiki,11.0
17367,156345,justin mcdonald,148510,may 2nd,139.0
17368,156345,justin mcdonald,149151,softphone,143.0
17372,156345,justin mcdonald,149652,caller id,86.0
17376,156345,justin mcdonald,151417,bioinformatics,32.0
17378,156345,justin mcdonald,152149,aug 17,51.0
17379,156345,justin mcdonald,152591,nirajan,135.0
17381,156345,justin mcdonald,153668,whitelisting,10.0
17382,156345,justin mcdonald,156114,yaml,11.0
17383,156345,justin mcdonald,156175,bellevue,21.0
17384,156345,justin mcdonald,156226,2017,1241.0
17386,156345,justin mcdonald,156234,bitbucket,12.0
17387,156345,justin mcdonald,156235,cto,604.0
17388,156345,justin mcdonald,156236,i’m,171.0
17389,156345,justin mcdonald,156242,shrestha,63.0
17390,156345,justin mcdonald,156243,don’t,124.0
17391,156345,justin mcdonald,156246,aws,97.0
17392,156345,justin mcdonald,156249,feb,48.0
17393,156345,justin mcdonald,156250,startup,6.0
17397,156345,justin mcdonald,156261,postgres,9.0
17398,156345,justin mcdonald,156266,1st,238.0
17399,156345,justin mcdonald,156269,json,18.0
17400,156345,justin mcdonald,156296,incontact,1162.0
17401,156345,justin mcdonald,156301,ddos attack,10.0
17402,156345,justin mcdonald,156328,etan,274.0
17404,156345,justin mcdonald,156332,westover,47.0
17406,156345,justin mcdonald,156345,justin mcdonald,459.0
17409,156345,justin mcdonald,156351,rowell,1308.0
17410,156345,justin mcdonald,156352,paulus,3638.0
17414,156345,justin mcdonald,156375,callback,22.0
17415,156345,justin mcdonald,156386,andrew weiss,26.0
17417,156345,justin mcdonald,156412,monit,40.0
17418,156345,justin mcdonald,156416,june 29,17.0
17420,156345,justin mcdonald,156424,schaumburg,6.0
17421,156345,justin mcdonald,156425,273,6.0
17423,156345,justin mcdonald,156430,lookup,70.0
17424,156345,justin mcdonald,156439,dialer,3069.0
17425,156345,justin mcdonald,156440,office 365,9.0
17427,156345,justin mcdonald,156447,bryon,7.0
17428,156345,justin mcdonald,156448,the callback,7.0
17429,156345,justin mcdonald,156462,954,130.0
17430,156345,justin mcdonald,156463,867,130.0
17431,156345,justin mcdonald,156464,6800,130.0
17432,156345,justin mcdonald,156465,sabath,1897.0
17433,156345,justin mcdonald,156466,andrew goldberg,232.0
17434,156345,justin mcdonald,156467,jason edwards,197.0
17435,156345,justin mcdonald,156468,kicked out,197.0
17436,156345,justin mcdonald,156475,mcdonald,153.0
17437,156345,justin mcdonald,156499,reierson,147.0
17438,156345,justin mcdonald,156547,utm source,18.0
17439,156345,justin mcdonald,156548,utm medium,15.0
17440,156345,justin mcdonald,156549,utm campaign,15.0
17441,156345,justin mcdonald,156550,utm content,15.0
17442,156345,justin mcdonald,156551,utm term,15.0
17444,156345,justin mcdonald,156578,bsc,16.0
17445,156345,justin mcdonald,156579,uwo,34.0
17448,156345,justin mcdonald,156611,tcp connection,84.0
17450,156345,justin mcdonald,156630,referrer,15.0
17451,156345,justin mcdonald,156633,hii,28.0
17452,156345,justin mcdonald,156700,o'hair,20.0
17455,156345,justin mcdonald,156830,dec,64.0
17456,156345,justin mcdonald,156833,ssn,6.0
17459,156345,justin mcdonald,157344,newrelic,23.0
17460,156345,justin mcdonald,157629,april 2nd,10.0
17461,156345,justin mcdonald,158262,database,16.0
17464,156345,justin mcdonald,158334,Bryan Starbuck,411.0
17465,156345,justin mcdonald,158462,entered,16.0
17466,156345,justin mcdonald,158471,lte,22.0
17467,156345,justin mcdonald,158544,svc,15.0
17468,156345,justin mcdonald,158780,firewall,32.0
17469,156345,justin mcdonald,158792,starbuck,2354.0
17472,156346,ftp site,136276,uploaded,7.0
17473,156346,ftp site,136297,hosted,7.0
17475,156346,ftp site,136389,2016,59.0
17478,156346,ftp site,136520,ext,9.0
17484,156346,ftp site,138264,encrypted,42.0
17488,156346,ftp site,140180,sweeney,36.0
17489,156346,ftp site,140451,gagan,9.0
17492,156346,ftp site,141774,2nd half,7.0
17496,156346,ftp site,143712,june 22,6.0
17498,156346,ftp site,144145,6th ave,25.0
17499,156346,ftp site,145452,eng,15.0
17502,156346,ftp site,149586,ftp server,13.0
17503,156346,ftp site,150019,ftp,55.0
17505,156346,ftp site,153316,sftp,16.0
17507,156346,ftp site,156226,2017,20.0
17508,156346,ftp site,156235,cto,23.0
17509,156346,ftp site,156236,i’m,11.0
17510,156346,ftp site,156242,shrestha,10.0
17512,156346,ftp site,156246,aws,8.0
17514,156346,ftp site,156266,1st,9.0
17516,156346,ftp site,156346,ftp site,12.0
17517,156346,ftp site,156348,st cloud mn,45.0
17518,156346,ftp site,156351,rowell,35.0
17519,156346,ftp site,156352,paulus,8.0
17522,156346,ftp site,156607,synch,11.0
17524,156346,ftp site,158334,Bryan Starbuck,6.0
17526,156346,ftp site,158792,starbuck,55.0
17533,156348,st cloud mn,136276,uploaded,48.0
17534,156348,st cloud mn,136389,2016,509.0
17536,156348,st cloud mn,136621,discussed,14.0
17537,156348,st cloud mn,137098,anymore,20.0
17538,156348,st cloud mn,138138,may 18,16.0
17539,156348,st cloud mn,138439,sharma,6.0
17540,156348,st cloud mn,140180,sweeney,281.0
17541,156348,st cloud mn,141183,ios,18.0
17543,156348,st cloud mn,142930,timeout,6.0
17544,156348,st cloud mn,143187,redmond,16.0
17545,156348,st cloud mn,143317,may 17,80.0
17546,156348,st cloud mn,143784,user id,32.0
17547,156348,st cloud mn,144145,6th ave,207.0
17548,156348,st cloud mn,146927,ssl,48.0
17549,156348,st cloud mn,149376,whitelist,41.0
17550,156348,st cloud mn,149586,ftp server,31.0
17551,156348,st cloud mn,150019,ftp,188.0
17552,156348,st cloud mn,153316,sftp,76.0
17553,156348,st cloud mn,153668,whitelisting,24.0
17554,156348,st cloud mn,156226,2017,18.0
17555,156348,st cloud mn,156235,cto,167.0
17556,156348,st cloud mn,156236,i’m,56.0
17557,156348,st cloud mn,156243,don’t,10.0
17561,156348,st cloud mn,156346,ftp site,45.0
17562,156348,st cloud mn,156348,st cloud mn,46.0
17563,156348,st cloud mn,156351,rowell,310.0
17564,156348,st cloud mn,156352,paulus,51.0
17565,156348,st cloud mn,156622,dob,6.0
17566,156348,st cloud mn,156833,ssn,18.0
17567,156348,st cloud mn,158262,database,6.0
17568,156348,st cloud mn,158334,Bryan Starbuck,38.0
17569,156348,st cloud mn,158792,starbuck,369.0
17571,156351,rowell,136091,honeybadger,11.0
17573,156351,rowell,136113,ssh,6.0
17574,156351,rowell,136114,adding,38.0
17575,156351,rowell,136119,fyi,24.0
17576,156351,rowell,136142,facebook,12.0
17578,156351,rowell,136151,300,7.0
17579,156351,rowell,136162,css,18.0
17580,156351,rowell,136165,sidekiq,12.0
17581,156351,rowell,136173,skype,28.0
17583,156351,rowell,136181,having,89.0
17584,156351,rowell,136201,usa,12.0
17585,156351,rowell,136207,backend,42.0
17587,156351,rowell,136218,feedback,89.0
17589,156351,rowell,136226,linkedin,17.0
17590,156351,rowell,136228,config,7.0
17591,156351,rowell,136240,let's,20.0
17592,156351,rowell,136257,devkota,433.0
17593,156351,rowell,136270,520,23.0
17594,156351,rowell,136275,saroj,225.0
17595,156351,rowell,136276,uploaded,78.0
17596,156351,rowell,136304,maharjan,108.0
17597,156351,rowell,136324,deployed,40.0
17599,156351,rowell,136335,2015,45.0
17600,156351,rowell,136352,i'd,91.0
17602,156351,rowell,136389,2016,2892.0
17603,156351,rowell,136394,we'd,59.0
17605,156351,rowell,136435,asap,81.0
17606,156351,rowell,136447,preventing,26.0
17608,156351,rowell,136509,1996,45.0
17610,156351,rowell,136520,ext,10.0
17612,156351,rowell,136566,shapiro,286.0
17613,156351,rowell,136575,3rd,22.0
17614,156351,rowell,136621,discussed,20.0
17615,156351,rowell,136654,200,27.0
17616,156351,rowell,136685,175,13.0
17617,156351,rowell,136716,btw,26.0
17618,156351,rowell,136751,emailed,12.0
17620,156351,rowell,136809,sql,25.0
17621,156351,rowell,136821,pokhrel,30.0
17622,156351,rowell,136879,pokharel,25.0
17623,156351,rowell,137060,html,6.0
17624,156351,rowell,137070,100,57.0
17625,156351,rowell,137098,anymore,26.0
17626,156351,rowell,137143,9am,21.0
17628,156351,rowell,137202,clicking,20.0
17631,156351,rowell,137361,dnc,60.0
17632,156351,rowell,137369,350,41.0
17633,156351,rowell,137427,1.5,16.0
17634,156351,rowell,137460,defaulting,10.0
17635,156351,rowell,137519,aug 11,10.0
17637,156351,rowell,137553,april 1st,115.0
17638,156351,rowell,137778,checking,14.0
17640,156351,rowell,137862,may 1st,103.0
17641,156351,rowell,137901,400,17.0
17642,156351,rowell,137960,answered,11.0
17643,156351,rowell,137975,183,86.0
17644,156351,rowell,138138,may 18,31.0
17645,156351,rowell,138264,encrypted,45.0
17647,156351,rowell,138439,sharma,65.0
17648,156351,rowell,138480,displaying,12.0
17649,156351,rowell,138498,sushil,54.0
17651,156351,rowell,138536,october 31,28.0
17652,156351,rowell,138617,303,41.0
17654,156351,rowell,138982,december 15,166.0
17655,156351,rowell,139147,san francisco ca,27.0
17656,156351,rowell,139346,sms,14.0
17657,156351,rowell,139357,june 21,9.0
17658,156351,rowell,139429,june 26,25.0
17659,156351,rowell,139474,september 15,13.0
17662,156351,rowell,139809,lamichhane,16.0
17666,156351,rowell,140180,sweeney,241.0
17668,156351,rowell,140374,goldberg,57.0
17669,156351,rowell,140446,nov 22,150.0
17670,156351,rowell,140447,november 22,770.0
17671,156351,rowell,140451,gagan,157.0
17672,156351,rowell,140508,october 26,10.0
17676,156351,rowell,140699,october 19,7.0
17677,156351,rowell,140756,march 11,91.0
17678,156351,rowell,141013,dialed,6.0
17679,156351,rowell,141181,functionality,43.0
17680,156351,rowell,141183,ios,362.0
17681,156351,rowell,141236,may 30,262.0
17682,156351,rowell,141264,847,45.0
17683,156351,rowell,141296,handoff,24.0
17684,156351,rowell,141503,experimenting,29.0
17685,156351,rowell,141531,october 11,7.0
17686,156351,rowell,141554,ids,40.0
17687,156351,rowell,141718,the ceo,11.0
17688,156351,rowell,141774,2nd half,358.0
17690,156351,rowell,142185,dns,12.0
17692,156351,rowell,142584,popup,11.0
17693,156351,rowell,142604,hellosign,93.0
17697,156351,rowell,142871,september 30,9.0
17698,156351,rowell,142874,crm,46.0
17699,156351,rowell,142930,timeout,49.0
17700,156351,rowell,142931,nginx,23.0
17701,156351,rowell,142939,callbacks,7.0
17703,156351,rowell,142976,dropdown,17.0
17704,156351,rowell,142981,the db,9.0
17706,156351,rowell,143028,mysql,6.0
17708,156351,rowell,143147,jira,6.0
17710,156351,rowell,143187,redmond,19.0
17711,156351,rowell,143220,clicked,8.0
17712,156351,rowell,143302,september 29,8.0
17713,156351,rowell,143317,may 17,102.0
17714,156351,rowell,143334,february 23,16.0
17715,156351,rowell,143414,invision,11.0
17716,156351,rowell,143461,downloaded,32.0
17717,156351,rowell,143483,june 1st,56.0
17718,156351,rowell,143523,may 16,129.0
17719,156351,rowell,143565,may 10,10.0
17720,156351,rowell,143712,june 22,19.0
17721,156351,rowell,143784,user id,35.0
17722,156351,rowell,144145,6th ave,177.0
17723,156351,rowell,144195,july 28,12.0
17724,156351,rowell,145235,security,68.0
17725,156351,rowell,145452,eng,771.0
17726,156351,rowell,145742,156,86.0
17729,156351,rowell,146927,ssl,48.0
17731,156351,rowell,147757,extracting,29.0
17732,156351,rowell,147944,aha,8.0
17733,156351,rowell,148510,may 2nd,48.0
17734,156351,rowell,148722,110,29.0
17735,156351,rowell,149151,softphone,35.0
17737,156351,rowell,149376,whitelist,67.0
17738,156351,rowell,149586,ftp server,60.0
17739,156351,rowell,149652,caller id,21.0
17740,156351,rowell,150019,ftp,246.0
17741,156351,rowell,150395,comcast,47.0
17742,156351,rowell,150575,195,41.0
17744,156351,rowell,151417,bioinformatics,21.0
17745,156351,rowell,151965,runscope,18.0
17746,156351,rowell,152149,aug 17,96.0
17747,156351,rowell,152591,nirajan,29.0
17748,156351,rowell,152770,100000,6.0
17749,156351,rowell,153316,sftp,85.0
17750,156351,rowell,153320,filtering,20.0
17751,156351,rowell,153668,whitelisting,44.0
17752,156351,rowell,155496,hipaa,31.0
17754,156351,rowell,156175,bellevue,29.0
17755,156351,rowell,156226,2017,1566.0
17757,156351,rowell,156235,cto,782.0
17758,156351,rowell,156236,i’m,362.0
17759,156351,rowell,156242,shrestha,323.0
17760,156351,rowell,156243,don’t,331.0
17761,156351,rowell,156245,rds,29.0
17762,156351,rowell,156246,aws,86.0
17763,156351,rowell,156249,feb,414.0
17764,156351,rowell,156250,startup,6.0
17765,156351,rowell,156253,2nd,6.0
17768,156351,rowell,156261,postgres,30.0
17769,156351,rowell,156266,1st,272.0
17770,156351,rowell,156269,json,59.0
17771,156351,rowell,156296,incontact,522.0
17772,156351,rowell,156301,ddos attack,10.0
17773,156351,rowell,156328,etan,410.0
17774,156351,rowell,156332,westover,98.0
17775,156351,rowell,156335,udell,13.0
17776,156351,rowell,156345,justin mcdonald,1308.0
17777,156351,rowell,156346,ftp site,35.0
17778,156351,rowell,156348,st cloud mn,310.0
17779,156351,rowell,156351,rowell,563.0
17780,156351,rowell,156352,paulus,1681.0
17782,156351,rowell,156359,tcpa,11.0
17783,156351,rowell,156363,isakov,230.0
17784,156351,rowell,156375,callback,38.0
17785,156351,rowell,156386,andrew weiss,59.0
17786,156351,rowell,156405,crowder,27.0
17787,156351,rowell,156412,monit,26.0
17789,156351,rowell,156417,whitepages,64.0
17790,156351,rowell,156422,bhishma,31.0
17791,156351,rowell,156424,schaumburg,45.0
17792,156351,rowell,156425,273,78.0
17794,156351,rowell,156430,lookup,46.0
17795,156351,rowell,156439,dialer,815.0
17796,156351,rowell,156440,office 365,16.0
17797,156351,rowell,156442,stat,12.0
17798,156351,rowell,156443,westy,17.0
17800,156351,rowell,156447,bryon,20.0
17801,156351,rowell,156448,the callback,6.0
17802,156351,rowell,156462,954,33.0
17803,156351,rowell,156463,867,33.0
17804,156351,rowell,156464,6800,33.0
17805,156351,rowell,156465,sabath,493.0
17806,156351,rowell,156466,andrew goldberg,128.0
17807,156351,rowell,156467,jason edwards,56.0
17808,156351,rowell,156468,kicked out,54.0
17809,156351,rowell,156475,mcdonald,101.0
17810,156351,rowell,156499,reierson,125.0
17811,156351,rowell,156547,utm source,22.0
17812,156351,rowell,156548,utm medium,15.0
17813,156351,rowell,156549,utm campaign,15.0
17814,156351,rowell,156550,utm content,15.0
17815,156351,rowell,156551,utm term,15.0
17816,156351,rowell,156577,timeouts,7.0
17817,156351,rowell,156578,bsc,13.0
17818,156351,rowell,156579,uwo,22.0
17820,156351,rowell,156586,august 23,14.0
17823,156351,rowell,156611,tcp connection,53.0
17824,156351,rowell,156622,dob,27.0
17825,156351,rowell,156630,referrer,18.0
17826,156351,rowell,156633,hii,67.0
17827,156351,rowell,156700,o'hair,14.0
17828,156351,rowell,156730,westbrook,6.0
17829,156351,rowell,156811,hyman,29.0
17830,156351,rowell,156833,ssn,57.0
17831,156351,rowell,157228,welcom,6.0
17832,156351,rowell,157344,newrelic,13.0
17834,156351,rowell,158262,database,123.0
17835,156351,rowell,158295,fwd,50.0
17837,156351,rowell,158334,Bryan Starbuck,460.0
17838,156351,rowell,158462,entered,34.0
17839,156351,rowell,158471,lte,30.0
17841,156351,rowell,158780,firewall,45.0
17842,156351,rowell,158792,starbuck,2508.0
17845,156352,paulus,136091,honeybadger,8.0
17847,156352,paulus,136114,adding,25.0
17848,156352,paulus,136119,fyi,15.0
17850,156352,paulus,136162,css,21.0
17851,156352,paulus,136165,sidekiq,6.0
17852,156352,paulus,136173,skype,54.0
17854,156352,paulus,136181,having,116.0
17855,156352,paulus,136201,usa,6.0
17856,156352,paulus,136207,backend,35.0
17857,156352,paulus,136213,username,7.0
17858,156352,paulus,136218,feedback,283.0
17861,156352,paulus,136233,javascript,18.0
17862,156352,paulus,136240,let's,8.0
17863,156352,paulus,136257,devkota,301.0
17864,156352,paulus,136270,520,79.0
17865,156352,paulus,136275,saroj,277.0
17866,156352,paulus,136276,uploaded,10.0
17867,156352,paulus,136297,hosted,8.0
17868,156352,paulus,136304,maharjan,144.0
17869,156352,paulus,136324,deployed,40.0
17870,156352,paulus,136352,i'd,85.0
17872,156352,paulus,136389,2016,4889.0
17873,156352,paulus,136394,we'd,246.0
17875,156352,paulus,136435,asap,64.0
17876,156352,paulus,136447,preventing,25.0
17877,156352,paulus,136509,1996,21.0
17879,156352,paulus,136520,ext,23.0
17881,156352,paulus,136566,shapiro,156.0
17884,156352,paulus,136685,175,12.0
17885,156352,paulus,136716,btw,30.0
17887,156352,paulus,136809,sql,26.0
17888,156352,paulus,136821,pokhrel,50.0
17889,156352,paulus,136879,pokharel,14.0
17890,156352,paulus,136989,webinar,6.0
17891,156352,paulus,137060,html,7.0
17892,156352,paulus,137070,100,39.0
17896,156352,paulus,137139,nov,32.0
17897,156352,paulus,137143,9am,15.0
17899,156352,paulus,137202,clicking,24.0
17901,156352,paulus,137356,criteria,8.0
17902,156352,paulus,137361,dnc,35.0
17903,156352,paulus,137369,350,178.0
17904,156352,paulus,137427,1.5,16.0
17907,156352,paulus,137553,april 1st,40.0
17910,156352,paulus,137862,may 1st,44.0
17911,156352,paulus,137901,400,79.0
17912,156352,paulus,137960,answered,8.0
17913,156352,paulus,137975,183,31.0
17914,156352,paulus,138138,may 18,22.0
17917,156352,paulus,138498,sushil,16.0
17918,156352,paulus,138527,1pm,7.0
17919,156352,paulus,138536,october 31,21.0
17920,156352,paulus,138617,303,178.0
17921,156352,paulus,138672,10 minutes,6.0
17922,156352,paulus,139147,san francisco ca,11.0
17923,156352,paulus,139346,sms,7.0
17924,156352,paulus,139357,june 21,7.0
17925,156352,paulus,139429,june 26,35.0
17926,156352,paulus,139474,september 15,7.0
17930,156352,paulus,139809,lamichhane,7.0
17932,156352,paulus,140180,sweeney,42.0
17934,156352,paulus,140374,goldberg,238.0
17935,156352,paulus,140446,nov 22,708.0
17936,156352,paulus,140447,november 22,3486.0
17937,156352,paulus,140451,gagan,156.0
17938,156352,paulus,140508,october 26,12.0
17941,156352,paulus,140699,october 19,7.0
17942,156352,paulus,140756,march 11,87.0
17946,156352,paulus,141181,functionality,39.0
17947,156352,paulus,141183,ios,546.0
17948,156352,paulus,141236,may 30,264.0
17949,156352,paulus,141264,847,21.0
17950,156352,paulus,141296,handoff,19.0
17952,156352,paulus,141503,experimenting,29.0
17954,156352,paulus,141554,ids,24.0
17955,156352,paulus,141774,2nd half,135.0
17959,156352,paulus,142604,hellosign,50.0
17961,156352,paulus,142871,september 30,25.0
17962,156352,paulus,142874,crm,26.0
17963,156352,paulus,142930,timeout,18.0
17964,156352,paulus,142931,nginx,6.0
17966,156352,paulus,142976,dropdown,15.0
17970,156352,paulus,143220,clicked,11.0
17971,156352,paulus,143302,september 29,11.0
17972,156352,paulus,143317,may 17,38.0
17973,156352,paulus,143334,february 23,8.0
17974,156352,paulus,143414,invision,11.0
17975,156352,paulus,143461,downloaded,7.0
17977,156352,paulus,143523,may 16,96.0
17979,156352,paulus,143712,june 22,16.0
17981,156352,paulus,144145,6th ave,28.0
17982,156352,paulus,144195,july 28,9.0
17984,156352,paulus,145235,security,34.0
17985,156352,paulus,145452,eng,306.0
17988,156352,paulus,147757,extracting,29.0
17989,156352,paulus,148510,may 2nd,21.0
17990,156352,paulus,148722,110,31.0
17991,156352,paulus,149151,softphone,162.0
17994,156352,paulus,149586,ftp server,10.0
17995,156352,paulus,149652,caller id,97.0
17996,156352,paulus,149935,scoreboard,18.0
17997,156352,paulus,150019,ftp,22.0
17998,156352,paulus,150395,comcast,13.0
17999,156352,paulus,150575,195,11.0
18000,156352,paulus,151256,256,26.0
18001,156352,paulus,151417,bioinformatics,26.0
